Date	Chrome(3544246)	Mobile_Safari(3366834)	Firefox(3116963)	Chrome_Mobile(1609034)	Samsung_Internet(982590)	Safari(844819)	IE(740226)	Edge(645279)	Firefox_Mobile(218673)	Opera(179716)	Chrome_Mobile_WebView(55558)	Android(39740)	Amazon_Silk(22529)	Opera_Mobile(20330)	Edge_Mobile(17179)	IE_Mobile(13570)	Yandex_Browser(11331)	Vivaldi(9442)	Chromium(7789)	Mobile_Safari_UI/WKWebView(7375)	Chrome_Mobile_iOS(6767)	Pale_Moon(6589)	Coc_Coc(4954)	Iron(4236)	SeaMonkey(3895)	Maxthon(3693)	UC_Browser(2701)	BlackBerry_WebKit(2395)	agent_error(1791)	Firefox_iOS(1461)	Dragon(1203)	Puffin(985)	Facebook(808)	Sogou_Explorer(778)	HeadlessChrome(764)	Other(730)	Thunderbird(396)	Opera_Mini(386)	PhantomJS(341)	Apple_Mail(330)	QQ_Browser(282)	Mail.ru_Chromium_Browser(206)	Crosswalk(183)	MobileIron(178)	Seznam_prohle(172)	Opera_Neon(159)	Googlebot(154)	K-Meleon(147)	QQ_Browser_Mobile(113)	Iceweasel(102)	Epiphany(93)	QupZilla(92)	Konqueror(90)	Midori(63)	YandexAntivirus(49)	Avant(37)	AppEngine-Google(35)	Netscape(34)	Sleipnir(18)	Lunascape(17)	YandexSearch(16)	AOL(14)	YandexMobileBot(12)	WebKit_Nightly(11)	Nokia_Browser(10)	Opera_Coast(8)	Pinterest(8)	ThunderBrowse(8)	iCab(8)	Electron(7)	HbbTV(7)	Otter(7)	Mediapartners-Google(6)	webOS_Browser(4)	Lynx(3)	Conkeror(2)	Outlook-iOS(2)	Crazy_Browser(1)	Dolfin(1)	NSPlayer(1)	YandexBot(1)	Zune(1)	
2018-5-26	0.156	0.152	0.131	0.169	0.188	0.087	0.000	0.141	0.104	0.224	0.128	0.000	0.267	0.000	0.000	0.000	0.214	0.056	0.500	0.111	0.267	0.000	0.000	0.000	0.308	0.500	0.000	0.000	0.000	0.000	0.000	0.200	0.000	0.000	0.000	0.250	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
2018-5-27	0.090	0.085	0.082	0.137	0.134	0.048	0.000	0.078	0.090	0.093	0.060	0.000	0.077	0.000	0.000	0.000	0.067	0.188	0.000	0.045	0.047	0.000	0.000	0.154	0.222	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.125	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.500	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
2018-5-28	0.127	0.188	0.106	0.193	0.191	0.069	0.000	0.147	0.125	0.178	0.173	0.008	0.202	0.073	0.000	0.000	0.000	0.222	0.174	0.085	0.000	0.000	0.000	0.000	0.167	0.111	0.000	0.000	0.000	0.000	0.167	1.000	0.000	0.000	0.273	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
2018-5-29	0.126	0.135	0.112	0.165	0.159	0.080	0.000	0.137	0.109	0.122	0.201	0.000	0.161	0.011	0.000	0.000	0.067	0.103	0.261	0.122	0.000	0.000	0.000	0.000	0.000	0.091	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.667	0.000	0.500	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
2018-5-30	0.123	0.133	0.107	0.162	0.158	0.076	0.000	0.112	0.093	0.193	0.130	0.049	0.136	0.000	0.000	0.000	0.250	0.000	0.143	0.156	0.050	0.000	0.000	0.167	0.214	0.333	0.000	0.000	0.000	0.375	0.000	0.000	0.000	0.000	0.250	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
2018-5-31	0.159	0.202	0.166	0.214	0.228	0.127	0.000	0.199	0.182	0.237	0.187	0.000	0.346	0.000	0.000	0.000	0.286	0.182	0.000	0.277	0.125	0.000	0.000	0.000	0.250	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.250	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
2018-6-1	0.230	0.291	0.189	0.300	0.284	0.116	0.000	0.244	0.233	0.334	0.192	0.000	0.329	0.149	0.000	0.000	0.000	0.261	0.214	0.135	0.080	0.500	0.000	0.000	0.250	0.143	0.000	0.000	0.000	0.375	0.000	0.000	0.000	0.000	0.000	0.500	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.500	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
2018-6-2	0.229	0.256	0.200	0.289	0.278	0.114	0.000	0.224	0.213	0.271	0.290	0.000	0.360	0.076	0.000	0.000	0.071	0.348	0.250	0.074	0.192	0.500	0.000	0.429	0.316	0.000	0.000	0.000	0.000	0.276	0.000	0.750	0.000	0.000	0.250	0.250	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.500	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
2018-6-3	0.301	0.337	0.266	0.362	0.332	0.176	0.000	0.299	0.259	0.367	0.261	0.000	0.435	0.090	0.000	0.000	0.455	0.467	0.571	0.280	0.444	0.000	0.000	0.400	0.130	0.000	0.000	0.000	0.000	0.500	0.000	0.000	0.000	0.000	0.500	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
2018-6-4	0.325	0.427	0.281	0.412	0.399	0.187	0.001	0.340	0.270	0.423	0.426	0.000	0.397	0.025	0.000	0.000	0.000	0.368	0.450	0.250	0.250	0.000	0.000	0.222	0.444	1.000	0.125	0.000	0.000	0.000	0.000	0.500	0.000	0.000	0.000	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.100	0.375	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
2018-6-5	0.344	0.475	0.314	0.443	0.409	0.208	0.000	0.400	0.290	0.465	0.397	0.023	0.631	0.054	0.000	0.000	0.333	0.292	0.333	0.231	0.429	0.000	0.000	0.125	0.500	0.300	0.333	0.000	0.000	0.400	0.000	0.571	0.000	0.000	0.867	0.750	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
2018-6-6	0.229	0.277	0.195	0.269	0.270	0.128	0.000	0.216	0.184	0.245	0.274	0.030	0.289	0.057	0.000	0.000	0.000	0.289	0.167	0.189	0.150	0.000	0.000	0.000	0.250	0.333	0.000	0.000	0.000	0.667	0.000	1.000	0.000	0.000	0.889	0.333	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
2018-6-7	0.188	0.248	0.167	0.255	0.239	0.131	0.000	0.197	0.165	0.232	0.189	0.000	0.282	0.038	0.000	0.000	0.133	0.111	0.348	0.077	0.333	0.000	0.000	0.375	0.154	0.182	0.000	0.000	0.000	0.444	0.000	0.571	0.000	0.000	0.462	1.000	0.500	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
2018-6-8	0.212	0.302	0.193	0.310	0.298	0.134	0.000	0.225	0.246	0.312	0.237	0.000	0.344	0.049	0.000	0.000	0.375	0.600	0.167	0.380	0.207	0.167	0.000	0.000	0.250	0.263	0.222	0.000	0.000	0.333	0.000	0.000	0.000	0.000	0.333	0.500	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
2018-6-9	0.204	0.282	0.211	0.275	0.269	0.148	0.000	0.273	0.180	0.271	0.259	0.021	0.282	0.012	0.000	0.000	0.333	0.414	0.375	0.171	0.167	0.417	0.000	0.500	0.357	0.000	0.000	0.000	0.000	0.600	0.000	0.500	0.000	0.000	0.091	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
2018-6-10	0.094	0.094	0.089	0.137	0.141	0.068	0.000	0.107	0.106	0.095	0.082	0.000	0.160	0.000	0.000	0.000	0.133	0.455	0.167	0.143	0.034	0.000	0.000	0.000	0.286	0.031	0.000	0.000	0.000	0.133	0.000	0.333	0.000	0.000	0.056	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
2018-6-11	0.083	0.105	0.077	0.136	0.126	0.040	0.000	0.089	0.105	0.127	0.125	0.000	0.090	0.026	0.000	0.000	0.125	0.171	0.312	0.018	0.125	0.000	0.000	0.250	0.000	0.038	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
2018-6-12	0.162	0.240	0.148	0.249	0.230	0.115	0.000	0.190	0.159	0.234	0.163	0.000	0.339	0.036	0.000	0.000	0.200	0.135	0.190	0.122	0.267	0.500	0.000	0.000	0.111	0.000	0.000	0.000	0.000	0.000	0.000	1.000	0.000	0.000	0.000	0.000	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
2018-6-13	0.158	0.227	0.158	0.240	0.230	0.104	0.000	0.219	0.144	0.212	0.241	0.000	0.203	0.031	0.000	0.000	0.222	0.000	0.389	0.106	0.172	0.000	0.000	0.200	0.256	0.133	0.000	0.000	0.000	0.000	0.000	0.200	0.000	0.000	0.250	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
2018-6-14	0.106	0.174	0.115	0.197	0.207	0.073	0.000	0.158	0.132	0.181	0.183	0.000	0.235	0.023	0.000	0.000	0.062	0.333	0.143	0.111	0.000	0.000	0.000	0.111	0.158	0.062	0.000	0.000	0.000	0.667	0.000	0.600	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
2018-6-15	0.145	0.247	0.157	0.256	0.244	0.104	0.000	0.199	0.158	0.207	0.220	0.000	0.337	0.146	0.000	0.000	0.125	0.250	0.000	0.184	0.300	0.500	0.000	0.250	0.000	0.000	0.000	0.000	0.000	0.400	0.000	0.500	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
2018-6-16	0.240	0.428	0.276	0.420	0.404	0.194	0.000	0.352	0.272	0.343	0.345	0.000	0.346	0.050	0.000	0.000	0.333	0.375	0.000	0.196	0.375	0.500	0.000	0.000	0.250	0.000	0.000	0.000	0.000	0.111	0.000	0.000	0.000	0.000	0.182	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
2018-6-17	0.231	0.407	0.260	0.404	0.371	0.174	0.000	0.322	0.240	0.378	0.402	0.089	0.403	0.114	0.000	0.000	0.467	0.500	0.167	0.500	0.294	0.000	0.000	0.000	0.000	1.000	0.000	0.000	0.000	0.400	0.000	0.600	0.000	0.000	0.500	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.364	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
2018-6-18	0.226	0.451	0.258	0.416	0.411	0.167	0.000	0.352	0.330	0.462	0.263	0.000	0.367	0.225	0.000	0.000	0.400	0.400	0.375	0.417	0.500	0.000	0.000	0.400	0.500	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
2018-6-19	0.184	0.338	0.208	0.329	0.334	0.150	0.000	0.310	0.190	0.370	0.370	0.000	0.319	0.250	0.000	0.000	0.250	0.500	0.333	0.347	0.222	0.000	0.000	0.100	0.300	0.000	0.000	0.000	0.000	0.120	0.000	0.143	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
2018-6-20	0.101	0.168	0.129	0.191	0.179	0.094	0.000	0.154	0.142	0.167	0.119	0.000	0.167	0.014	0.000	0.000	0.273	0.059	0.000	0.125	0.080	0.000	0.000	0.083	0.062	0.188	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.500	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
2018-6-21	0.072	0.105	0.077	0.154	0.142	0.057	0.000	0.093	0.111	0.133	0.076	0.000	0.120	0.006	0.000	0.000	0.000	0.143	0.062	0.078	0.000	0.000	0.000	0.190	0.037	0.227	0.000	0.000	0.000	0.000	0.000	0.143	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
2018-6-22	0.197	0.369	0.228	0.338	0.348	0.170	0.000	0.272	0.226	0.336	0.342	0.000	0.333	0.031	0.000	0.000	0.000	0.467	0.400	0.269	0.000	0.000	0.000	0.571	0.111	0.100	0.500	0.000	0.000	0.200	0.000	0.000	0.000	0.000	0.778	0.000	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.500	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
2018-6-23	0.271	0.525	0.309	0.467	0.486	0.216	0.001	0.416	0.278	0.387	0.408	0.000	0.550	0.077	0.000	0.000	0.333	0.750	0.375	0.235	0.167	0.000	0.000	0.000	0.125	0.200	0.000	0.000	0.000	1.000	0.000	0.000	0.000	0.000	0.750	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
2018-6-24	0.225	0.441	0.268	0.400	0.404	0.197	0.000	0.363	0.257	0.393	0.398	0.000	0.500	0.059	0.000	0.000	0.143	0.000	0.368	0.316	0.500	0.000	0.000	0.500	0.500	0.000	0.000	0.000	0.000	0.000	0.000	0.750	0.000	0.000	0.417	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
2018-6-25	0.211	0.409	0.260	0.387	0.361	0.162	0.000	0.334	0.241	0.367	0.385	0.000	0.340	0.071	0.000	0.000	0.250	0.389	0.364	0.136	0.250	0.250	0.000	0.333	0.000	0.333	0.500	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.368	0.000	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
2018-6-26	0.141	0.242	0.161	0.251	0.251	0.117	0.000	0.221	0.143	0.219	0.268	0.000	0.180	0.110	0.000	0.000	0.333	0.125	0.280	0.125	0.182	0.000	0.000	0.000	0.333	0.000	0.000	0.000	0.000	0.200	0.000	0.000	0.000	0.000	0.000	0.000	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
2018-6-27	0.081	0.128	0.099	0.163	0.160	0.063	0.000	0.094	0.127	0.099	0.136	0.015	0.212	0.027	0.000	0.000	0.000	0.173	0.118	0.152	0.143	0.167	0.000	0.000	0.037	0.308	0.000	0.000	0.000	0.143	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
2018-6-28	0.061	0.049	0.075	0.126	0.115	0.058	0.000	0.052	0.121	0.070	0.074	0.006	0.056	0.000	0.000	0.000	0.067	0.136	0.000	0.048	0.000	0.000	0.000	0.400	0.038	0.429	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.125	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
2018-6-29	0.069	0.083	0.081	0.139	0.135	0.053	0.000	0.067	0.124	0.105	0.101	0.000	0.166	0.035	0.000	0.000	0.360	0.130	0.158	0.088	0.103	0.000	0.000	0.105	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
2018-6-30	0.141	0.210	0.172	0.251	0.249	0.106	0.000	0.181	0.173	0.245	0.220	0.015	0.366	0.039	0.000	0.000	0.200	0.188	0.455	0.094	0.000	0.000	0.000	0.250	0.118	0.000	0.667	0.000	0.000	0.333	0.000	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.200	0.000	0.750	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
2018-7-1	0.160	0.245	0.181	0.282	0.277	0.127	0.000	0.212	0.177	0.289	0.184	0.008	0.296	0.074	0.000	0.000	0.167	0.476	0.273	0.143	0.435	0.250	0.000	0.235	0.130	0.375	0.000	0.000	0.000	0.143	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
2018-7-2	0.148	0.265	0.171	0.291	0.280	0.119	0.000	0.209	0.196	0.252	0.286	0.021	0.288	0.024	0.000	0.000	0.100	0.091	0.200	0.152	0.077	0.333	0.000	0.067	0.160	0.000	0.000	0.000	0.000	0.222	0.000	0.500	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
2018-7-3	0.135	0.248	0.154	0.254	0.241	0.115	0.000	0.199	0.207	0.239	0.323	0.013	0.295	0.017	0.000	0.000	0.111	0.214	0.412	0.118	0.000	0.000	0.000	0.250	0.000	0.500	0.000	0.000	0.000	0.267	0.000	0.000	0.000	0.000	0.000	0.200	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.207	0.500	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
