Browser 2_Crosswalk 3_Chrome 4_SeaMonkey 5_Maxthon 6_AppEngine-Google 7_Firefox_Mobile 8_Other 9_Apple_Mail 10_QQ_Browser 11_Android 12_QQ_Browser_Mobile 13_BlackBerry_WebKit 14_Mobile_Safari_UI/WKWebView 15_Mobile_Safari 16_Mail.ru_Chromium_Browser 17_Samsung_Internet 18_Opera 19_Facebook 20_Safari 21_IE_Mobile 22_Pale_Moon 23_Netscape 24_Chrome_Mobile_iOS 25_Konqueror 26_UC_Browser 27_Amazon_Silk 28_HeadlessChrome 29_Thunderbird 30_Chrome_Mobile 31_Dragon 32_Edge_Mobile 33_Opera_Mobile 34_Puffin 35_Edge 36_Iron 37_IE 38_MobileIron 39_Vivaldi 40_Firefox 41_Yandex_Browser 42_Coc_Coc 43_Chromium 44_Seznam_prohle 45_Opera_Neon 46_Firefox_iOS 47_ThunderBrowse 48_Chrome_Mobile_WebView 49_Sogou_Explorer 50_QupZilla 
2018-5-11 0 53.2416502947 0 0 0 28.0 100.0 0 0 0 0 0 66.6666666667 33.0931549151 0 18.6666666667 45.0980392157 0 41.3533834586 0 0 0 0 0 0 60.0 0 0 61.3636363636 0 0 100.0 0 23.275862069 100.0 0 0 0 44.5609436435 0 0 0 0 0 0 0 40.7407407407 0 0 
2018-5-12 0 59.9605522682 0 0 0 27.380952381 0 0 0 0 0 0 100.0 34.692962797 0 22.4719101124 40.0 0 34.126984127 0 0 0 50.0 0 0 78.5714285714 0 100.0 59.2635212888 0 0 0 0 28.3333333333 50.0 0 0 0 42.8143712575 0 0 0 0 0 0 0 37.037037037 0 0 
2018-5-13 0 54.9800796813 0 0 0 28.3333333333 100.0 0 0 0 0 0 100.0 36.9440083726 0 24.7706422018 58.1395348837 0 40.9090909091 0 0 0 100.0 0 0 58.8235294118 0 0 56.1103810775 0 0 50.0 0 32.4 66.6666666667 0 0 0 42.5872093023 50.0 0 0 0 0 0 0 34.4827586207 0 0 
2018-5-14 0 57.3667711599 100.0 100.0 0 36.8421052632 0 0 0 0 0 0 0 36.7930029155 0 25.4901960784 46.9387755102 0 42.1052631579 0 0 0 0 0 0 46.1538461538 0 0 58.2806573957 0 0 50.0 0 33.8521400778 66.6666666667 0 0 25.0 49.0654205607 0 0 0 0 0 0 0 38.0952380952 0 0 
2018-5-15 0 60.5220228385 75.0 0 0 31.884057971 0 0 0 0 0 0 0 34.7593582888 0 21.875 51.724137931 0 45.1612903226 0 0 0 0 0 0 61.5384615385 0 0 57.8820697954 0 0 33.3333333333 0 26.3736263736 0 0 0 33.3333333333 46.4332036316 100.0 0 0 0 0 100.0 0 43.4782608696 0 0 
2018-5-16 0 55.7932263815 0 0 0 52.2388059701 100.0 0 0 0 0 0 66.6666666667 29.7861507128 0 15.7692307692 42.5925925926 0 36.8421052632 0 0 0 50.0 0 0 33.3333333333 0 0 55.4899645809 0 0 0 100.0 22.480620155 50.0 0 0 50.0 45.7180500659 0 0 0 100.0 0 0 0 34.4827586207 0 0 
2018-5-17 0 60.433604336 0 0 0 49.0909090909 0 0 0 100.0 0 0 50.0 32.9268292683 0 21.1678832117 48.0769230769 0 39.1304347826 0 0 0 0 0 0 46.1538461538 0 0 51.5328467153 0 0 0 100.0 21.5189873418 0 0 0 0 45.2205882353 100.0 0 100.0 0 0 100.0 0 28.5714285714 0 0 
2018-5-18 0 68.1818181818 0 0 0 48.2352941176 0 0 0 0 0 0 75.0 34.1258048539 0 24.7723132969 50.9090909091 0 34.8148148148 0 0 0 50.0 0 0 57.1428571429 0 0 52.9605263158 0 0 100.0 0 24.8803827751 0 0 0 50.0 51.3440860215 50.0 0 50.0 0 0 0 0 51.8518518519 0 0 
2018-5-19 0 66.6666666667 0 0 0 52.808988764 0 0 0 0 0 0 60.0 32.7685950413 0 22.0757825371 50.7692307692 0 33.5766423358 0 0 0 50.0 0 0 47.3684210526 0 0 47.4758324382 0 0 33.3333333333 100.0 25.2173913043 0 0 0 100.0 58.1395348837 100.0 0 0 0 0 0 0 23.8095238095 0 0 
2018-5-20 0 66.0668380463 0 0 0 47.0588235294 0 0 0 0 0 0 100.0 29.1814946619 0 18.0043383948 39.0243902439 0 44.6280991736 0 0 0 0 0 0 50.0 0 0 44.8979591837 0 0 0 0 31.9444444444 0 0 0 0 60.5555555556 0 0 0 0 0 0 0 11.1111111111 0 0 
2018-5-21 0 66.6666666667 0 0 0 58.064516129 0 0 0 0 0 0 0 33.237685318 0 24.4080145719 52.4590163934 0 34.6405228758 0 0 0 0 0 0 45.0 0 0 46.9437652812 0 0 50.0 0 22.6890756303 0 100.0 0 66.6666666667 63.0656934307 100.0 0 0 0 0 100.0 0 26.9230769231 0 0 
2018-5-22 0 63.4819532909 50.0 0 0 47.8260869565 0 0 0 0 0 0 66.6666666667 35.2218430034 0 22.7040816327 52.0833333333 0 39.84375 0 0 0 100.0 0 0 58.3333333333 0 0 46.0188933873 0 0 100.0 0 23.6180904523 50.0 0 0 0 59.388038943 0 0 0 0 0 0 0 15.7894736842 0 0 
2018-5-23 0 60.5363984674 50.0 100.0 0 43.4782608696 0 0 0 0 0 0 100.0 32.7411167513 0 15.9763313609 46.6666666667 0 22.5 0 0 0 0 0 0 100.0 0 100.0 46.6777408638 0 0 0 100.0 16.3265306122 0 0 0 100.0 59.0163934426 0 0 0 0 0 0 0 33.3333333333 0 0 
2018-5-24 0 63.6612021858 0 0 0 41.6666666667 100.0 0 0 0 0 0 0 35.2705410822 0 19.2 44.7368421053 0 28.3018867925 0 0 0 0 0 0 57.1428571429 0 0 43.8805970149 0 0 0 0 24.347826087 0 0 0 100.0 60.162601626 0 0 0 0 0 0 0 33.3333333333 0 0 
2018-5-25 0 57.1428571429 100.0 0 0 41.4285714286 0 0 0 0 0 0 66.6666666667 33.9694656489 0 20.4918032787 56.7567567568 0 37.9310344828 0 0 0 0 0 0 70.0 0 0 41.0575427683 0 0 50.0 0 25.5555555556 0 0 0 50.0 53.3029612756 0 0 0 0 0 0 0 7.69230769231 0 0 
2018-5-26 0 53.488372093 50.0 0 0 42.0 0 0 0 0 0 0 100.0 34.7345132743 0 23.9234449761 52.6315789474 0 33.3333333333 0 0 0 0 0 0 60.0 0 0 42.8571428571 0 0 0 100.0 25.4901960784 0 0 0 100.0 55.4794520548 0 0 0 0 0 0 0 12.5 0 0 
2018-5-27 0 55.3990610329 100.0 0 0 40.0 0 0 0 0 0 0 50.0 34.6701164295 0 20.0626959248 62.5 0 37.037037037 0 0 0 0 0 0 50.0 0 0 38.4615384615 0 0 0 0 20.8333333333 0 0 0 100.0 57.4074074074 0 0 0 0 0 0 0 16.6666666667 0 0 
2018-5-28 0 60.0 50.0 0 0 42.5531914894 0 0 0 0 0 0 50.0 34.2830882353 0 20.325203252 71.0526315789 0 36.8932038835 0 0 0 0 0 0 41.6666666667 0 0 38.72 0 0 100.0 0 15.873015873 0 0 0 100.0 52.886405959 0 0 100.0 0 0 0 0 16.6666666667 0 0 
2018-5-29 0 55.3398058252 0 0 0 42.8571428571 0 0 0 0 0 0 50.0 34.7599164927 0 20.1005025126 56.6666666667 0 39.2307692308 0 0 0 0 0 0 50.0 0 0 39.7708674304 0 0 100.0 0 20.0 0 0 0 100.0 54.9234135667 0 0 100.0 0 0 0 0 42.8571428571 0 0 
2018-5-30 0 54.0372670807 100.0 0 0 35.1851851852 0 0 0 0 0 0 50.0 33.9207048458 0 18.8442211055 59.1836734694 0 42.1052631579 0 0 0 0 0 0 50.0 0 0 40.0621118012 0 0 0 0 20.5357142857 100.0 0 0 0 56.25 100.0 0 0 0 0 0 0 21.4285714286 0 0 
2018-5-31 0 53.7313432836 0 0 0 41.1764705882 0 0 0 0 0 0 71.4285714286 36.3825363825 0 15.0214592275 42.8571428571 0 34.0740740741 0 0 0 100.0 0 0 83.3333333333 0 0 39.1244870041 0 0 0 0 11.3095238095 0 0 0 100.0 54.3859649123 100.0 0 0 0 0 0 0 28.5714285714 0 0 
2018-6-1 0 54.2005420054 0 100.0 0 41.935483871 0 0 0 0 0 0 50.0 36.4522417154 0 22.9426433915 47.3684210526 0 35.6435643564 0 0 0 0 0 0 40.0 0 0 39.6276595745 0 0 75.0 0 21.5384615385 0 0 0 0 50.8604206501 0 0 0 0 0 100.0 0 0 0 0 
2018-6-2 0 53.605015674 0 0 0 43.5483870968 0 0 0 0 0 0 0 37.6793512165 0 22.6730310263 46.3414634146 0 43.2432432432 0 0 0 50.0 0 0 57.1428571429 0 0 41.0256410256 0 0 50.0 100.0 17.3913043478 0 0 0 66.6666666667 53.4632034632 0 0 0 0 0 0 0 31.5789473684 0 0 
2018-6-3 0 56.010230179 0 0 0 40.3846153846 0 0 0 0 0 0 66.6666666667 36.5975696926 0 25.2659574468 54.7619047619 0 38.0952380952 0 0 0 0 0 0 45.4545454545 0 0 42.3303834808 0 0 0 0 19.53125 0 100.0 0 50.0 55.5752212389 50.0 0 100.0 0 0 0 0 27.2727272727 0 0 
2018-6-4 0 58.8095238095 0 0 0 47.9166666667 0 0 0 0 0 0 50.0 35.4838709677 0 24.0093240093 45.0980392157 0 41.4634146341 0 0 0 100.0 0 0 45.4545454545 0 0 46.8986384266 0 0 0 0 16.3265306122 0 0 0 33.3333333333 56.2678062678 0 0 33.3333333333 0 0 0 0 42.1052631579 0 0 
2018-6-5 0 55.8704453441 0 100.0 0 46.875 0 0 0 100.0 0 0 100.0 39.0607101947 0 24.7357293869 50.0 0 44.5255474453 0 0 0 100.0 0 0 44.4444444444 0 0 47.573964497 0 0 100.0 100.0 14.8148148148 0 0 0 50.0 54.6875 0 0 100.0 0 0 0 0 27.2727272727 0 0 
2018-6-6 0 53.8461538462 0 0 0 44.1558441558 0 0 0 0 0 0 66.6666666667 37.4321880651 0 23.9669421488 62.8571428571 0 44.0298507463 0 0 0 100.0 0 0 36.3636363636 0 0 50.858652576 0 0 50.0 0 18.8976377953 0 0 0 16.6666666667 52.2979397781 0 0 0 0 0 0 0 35.7142857143 0 0 
2018-6-7 0 54.7120418848 100.0 100.0 0 37.037037037 100.0 0 0 0 0 0 0 41.4490861619 0 20.0923787529 52.7777777778 0 44.262295082 0 0 0 0 0 0 38.4615384615 0 0 47.6964769648 0 0 100.0 0 11.4285714286 0 0 0 0 51.8707482993 100.0 0 33.3333333333 0 0 0 0 38.4615384615 0 0 
2018-6-8 0 56.8123393316 0 33.3333333333 0 33.8028169014 100.0 0 0 0 0 0 71.4285714286 42.2057264051 0 23.8493723849 52.9411764706 0 51.6129032258 0 0 0 100.0 0 0 35.7142857143 0 0 53.417721519 0 0 0 0 12.3076923077 0 0 0 0 53.2467532468 0 0 0 0 0 0 0 22.2222222222 0 0 
2018-6-9 0 57.5471698113 0 0 0 44.4444444444 0 0 0 0 0 0 100.0 42.5559105431 0 20.3349282297 47.2222222222 0 47.1153846154 0 50.0 0 0 0 0 56.25 0 0 54.9467275495 0 0 100.0 0 15.9663865546 0 0 0 66.6666666667 55.753968254 33.3333333333 0 100.0 0 0 0 0 31.25 0 0 
2018-6-10 0 52.8205128205 0 0 0 42.0 0 0 0 0 0 0 33.3333333333 47.3103448276 0 23.7654320988 57.1428571429 0 59.2105263158 0 0 0 0 0 0 33.3333333333 0 0 49.7247706422 0 0 0 0 20.0 0 0 0 50.0 51.6129032258 100.0 0 0 0 0 0 0 50.0 0 0 
2018-6-11 0 57.5609756098 0 0 0 29.1666666667 0 0 0 0 0 0 0 46.4174454829 0 21.3178294574 55.1724137931 0 53.0612244898 0 0 0 100.0 0 0 83.3333333333 0 0 53.711790393 0 0 0 0 15.5844155844 100.0 0 0 0 51.0385756677 100.0 0 0 0 0 0 0 33.3333333333 0 0 
2018-6-12 0 60.2702702703 0 0 0 30.303030303 0 0 0 0 0 0 66.6666666667 52.7003484321 0 21.3567839196 42.5 0 50.8928571429 0 0 0 50.0 0 0 42.8571428571 0 0 50.3076923077 0 0 50.0 50.0 12.3076923077 0 0 0 50.0 53.4579439252 0 0 0 0 0 0 0 40.0 0 0 
2018-6-13 0 58.7078651685 0 50.0 0 35.7142857143 0 0 0 0 0 0 60.0 54.4525547445 0 29.9107142857 65.0 0 54.6218487395 0 0 0 100.0 0 0 61.5384615385 0 0 56.75 0 0 66.6666666667 0 13.6690647482 0 0 0 0 50.7588532884 100.0 0 0 0 0 0 0 25.0 0 0 
2018-6-14 0 68.4745762712 0 0 0 31.25 0 0 0 0 0 0 100.0 53.9556962025 0 25.6880733945 65.1162790698 0 45.7142857143 0 0 0 0 0 0 41.6666666667 0 0 63.3841886269 0 0 50.0 100.0 13.1578947368 0 0 0 100.0 48.7804878049 100.0 0 100.0 0 0 0 0 35.2941176471 0 0 
2018-6-15 0 67.9365079365 0 0 0 26.5625 0 0 0 0 0 0 100.0 52.8340080972 0 29.1457286432 80.0 0 50.3875968992 0 0 0 100.0 0 0 62.5 0 0 66.6666666667 0 0 50.0 0 13.6 0 0 0 0 48.932038835 0 0 0 0 0 100.0 0 62.5 0 0 
2018-6-16 0 72.9241877256 0 0 0 41.2698412698 0 0 0 0 0 0 75.0 54.8927613941 0 34.6153846154 75.6097560976 0 53.4653465347 0 100.0 0 0 0 0 30.0 0 0 67.2727272727 0 0 100.0 0 13.0841121495 0 0 0 66.6666666667 51.012145749 0 0 0 0 0 100.0 0 45.0 0 0 
2018-6-17 0 70.7482993197 0 0 0 31.25 0 0 0 0 0 0 66.6666666667 51.3595166163 0 36.6292134831 60.9756097561 0 57.8947368421 0 0 0 100.0 0 0 54.5454545455 0 0 60.0543478261 0 0 100.0 0 13.698630137 0 0 0 100.0 51.2333965844 66.6666666667 0 100.0 0 0 50.0 0 35.7142857143 0 0 
2018-6-18 0 66.0130718954 0 0 0 28.9473684211 0 0 0 0 0 0 100.0 49.1610738255 0 31.3218390805 62.2222222222 0 52.8846153846 0 0 0 0 0 0 28.5714285714 0 0 58.3928571429 0 0 75.0 0 15.0684931507 100.0 0 0 100.0 52.9209621993 100.0 0 0 0 0 0 0 18.1818181818 0 0 
2018-6-19 0 62.0689655172 0 0 0 31.1475409836 0 0 0 0 0 0 60.0 54.1592920354 0 35.7630979499 70.0 0 60.5769230769 0 0 0 100.0 0 0 50.0 0 0 57.8266494179 0 0 0 0 10.2040816327 0 0 0 50.0 43.9597315436 100.0 0 0 0 0 0 0 52.9411764706 0 0 
2018-6-20 0 59.1133004926 0 0 0 28.813559322 0 0 0 0 0 0 0 49.8736310025 0 40.3645833333 54.8387096774 0 45.0549450549 0 0 0 50.0 0 0 44.4444444444 0 0 51.6788321168 0 0 0 0 11.5384615385 0 0 0 0 41.7874396135 66.6666666667 0 0 0 0 0 0 25.0 0 0 
2018-6-21 0 60.5714285714 0 50.0 0 36.0 0 0 0 0 0 0 100.0 53.6251709986 0 46.3414634146 51.4285714286 0 50.0 0 0 0 0 0 0 0 0 0 52.8301886792 0 0 0 0 14.9253731343 0 0 0 50.0 50.1694915254 0 0 0 0 0 0 0 57.1428571429 0 0 
2018-6-22 0 65.9863945578 0 0 0 39.1304347826 0 0 0 0 0 0 0 54.8755884331 0 51.9512195122 49.0196078431 0 61.9402985075 0 0 0 0 0 0 81.8181818182 0 0 55.0702028081 0 0 0 0 10.5691056911 0 0 0 75.0 50.6756756757 0 0 0 0 0 100.0 0 33.3333333333 0 0 
2018-6-23 0 66.6666666667 0 0 0 28.5714285714 0 0 0 0 0 0 100.0 53.0253025303 0 49.6666666667 60.0 0 54.5454545455 0 0 0 100.0 0 0 83.3333333333 0 0 53.9503386005 0 0 50.0 0 6.60377358491 0 100.0 0 0 54.4502617801 0 0 100.0 0 0 0 0 40.0 0 0 
2018-6-24 0 62.4 100.0 0 0 38.2978723404 0 0 0 0 0 0 100.0 48.135359116 0 50.4347826087 55.5555555556 0 58.0952380952 0 0 0 50.0 0 0 54.5454545455 0 0 47.9061976549 0 0 0 0 10.7692307692 100.0 0 0 0 49.8871331828 100.0 0 50.0 0 0 0 0 40.0 0 0 
2018-6-25 0 60.396039604 0 50.0 0 44.6153846154 0 0 0 0 0 0 100.0 50.5319148936 0 53.3834586466 60.0 0 54.3307086614 0 0 0 0 0 0 100.0 0 0 51.2195121951 0 0 0 0 12.1621621622 0 0 0 100.0 48.2371794872 100.0 0 0 0 0 0 0 50.0 0 0 
2018-6-26 0 64.5756457565 100.0 0 0 36.6666666667 0 0 0 0 0 0 0 50.9307520477 0 49.5594713656 58.6956521739 0 52.7777777778 0 0 0 100.0 0 0 77.7777777778 0 0 51.9444444444 0 0 0 0 12.1739130435 0 0 0 0 49.3123772102 66.6666666667 0 0 0 0 0 0 27.2727272727 0 0 
2018-6-27 0 71.0784313725 0 0 0 48.6111111111 0 0 0 0 0 0 50.0 51.0226049516 0 46.6850828729 60.7142857143 0 49.2753623188 0 0 0 100.0 0 0 69.2307692308 0 0 49.1166077739 0 0 0 0 14.0625 0 0 0 100.0 49.7311827957 0 0 0 0 0 0 0 50.0 0 0 
2018-6-28 0 74.1721854305 100.0 50.0 0 42.1052631579 100.0 0 0 0 0 0 0 57.4561403509 0 53.4031413613 59.0909090909 0 59.375 0 0 0 0 0 0 57.1428571429 0 0 55.9241706161 0 0 0 0 7.31707317073 0 0 0 0 58.275862069 100.0 0 0 0 0 0 0 27.2727272727 0 0 
2018-6-29 0 70.4301075269 0 0 0 34.4827586207 0 0 0 0 0 0 0 54.6583850932 0 48.6682808717 53.5714285714 0 63.9344262295 0 0 0 0 0 0 86.6666666667 0 0 50.72 0 0 100.0 0 17.6470588235 0 0 0 66.6666666667 55.4252199413 0 0 50.0 0 0 0 0 42.8571428571 0 0 
2018-6-30 0 75.6756756757 100.0 0 0 34.4827586207 0 0 0 0 0 0 0 55.2251486831 0 45.3012048193 53.3333333333 0 55.421686747 0 0 0 0 0 100.0 76.9230769231 0 0 53.6858974359 0 0 50.0 0 23.8636363636 100.0 0 0 60.0 59.2827004219 100.0 0 0 0 100.0 0 0 31.25 0 0 
2018-7-1 0 71.2264150943 50.0 50.0 0 38.4615384615 0 0 0 0 0 0 100.0 52.780586451 0 41.1411411411 64.7058823529 0 62.3376623377 0 0 0 0 0 0 66.6666666667 0 0 44.3082311734 0 0 100.0 0 9.57446808511 100.0 0 0 0 67.9069767442 0 0 100.0 0 0 100.0 0 33.3333333333 0 0 
2018-7-2 0 68.1481481481 100.0 0 0 37.5 0 0 0 0 0 0 100.0 47.4166666667 0 40.5797101449 56.7567567568 0 54.1666666667 0 0 0 0 0 0 55.5555555556 0 0 40.9168081494 0 0 0 50.0 14.953271028 100.0 0 0 100.0 63.7931034483 0 0 100.0 0 0 0 0 35.7142857143 0 0 
2018-7-3 0 58.7443946188 0 0 0 47.2727272727 0 0 0 0 0 0 0 52.3625096824 0 37.8082191781 40.7407407407 0 40.6976744186 0 0 0 0 0 0 40.0 0 0 43.6241610738 0 0 0 0 10.4651162791 50.0 0 0 50.0 64.3015521064 0 0 0 0 0 100.0 0 35.7142857143 0 0 
2018-7-4 0 62.2950819672 0 0 0 58.4905660377 0 0 0 0 0 0 0 49.2222222222 0 41.5730337079 41.6666666667 0 53.0303030303 0 0 0 0 0 0 20.0 0 0 45.4382826476 0 0 0 0 16.9014084507 0 0 0 0 59.8971722365 0 0 0 0 0 0 0 50.0 0 0 
2018-7-5 0 65.8385093168 0 100.0 0 66.6666666667 0 0 0 100.0 0 0 50.0 49.5836487509 0 43.7799043062 67.2727272727 0 46.875 0 0 0 0 0 0 86.6666666667 0 0 50.0 0 0 66.6666666667 0 12.5 0 0 0 50.0 69.0251572327 0 0 0 0 0 100.0 0 30.0 0 0 
2018-7-6 0 69.3140794224 0 50.0 0 60.0 0 0 0 0 0 0 100.0 47.7108433735 0 47.2584856397 46.1538461538 0 50.4504504505 0 0 0 0 0 0 66.6666666667 0 0 47.2891566265 0 0 100.0 0 12.962962963 0 0 0 100.0 67.2064777328 0 0 0 0 0 0 0 25.0 0 0 
2018-7-7 0 68.8235294118 100.0 100.0 0 68.9655172414 0 0 0 0 0 0 100.0 50.634696756 0 32.8571428571 40.9090909091 0 57.1428571429 0 0 0 0 0 0 83.3333333333 0 0 43.2203389831 0 0 0 0 11.6666666667 50.0 0 100.0 0 61.38996139 0 0 100.0 0 0 0 0 10.0 0 0 
2018-7-8 0 61.6216216216 0 0 0 63.6363636364 0 0 0 0 0 0 100.0 47.7876106195 0 44.5482866044 56.0 0 50.0 0 0 0 0 0 0 53.8461538462 0 0 46.0122699387 0 0 0 0 11.8421052632 0 0 0 100.0 68.085106383 50.0 0 0 0 0 0 0 27.2727272727 0 0 
2018-7-9 0 66.6666666667 100.0 0 0 58.1395348837 0 0 0 0 0 0 100.0 46.6 0 39.8119122257 41.935483871 0 50.0 0 100.0 0 100.0 0 0 50.0 0 0 44.7058823529 0 0 0 0 14.4444444444 0 0 0 0 67.5879396985 0 0 0 0 0 0 0 16.6666666667 0 0 
2018-7-10 0 64.0845070423 0 0 0 63.6363636364 100.0 0 0 0 0 0 50.0 50.0 0 44.3645083933 69.696969697 0 56.1224489796 0 0 0 66.6666666667 0 0 70.0 0 0 47.5975975976 0 0 50.0 100.0 12.0689655172 0 0 0 0 69.8656429942 0 100.0 0 0 0 0 0 40.0 0 0 
2018-7-11 0 65.8227848101 0 0 0 72.7272727273 0 0 0 0 0 0 50.0 53.732503888 0 40.6779661017 80.6451612903 0 65.811965812 0 0 0 100.0 0 100.0 80.0 0 0 46.4837049743 0 0 33.3333333333 100.0 23.4234234234 0 0 0 50.0 70.9812108559 0 0 0 0 0 0 0 26.3157894737 0 0 
2018-7-12 0 52.9411764706 0 0 0 55.5555555556 0 0 0 0 0 0 0 43.1034482759 0 37.3737373737 83.3333333333 0 66.6666666667 0 0 0 0 0 0 0 0 0 32.5581395349 0 0 0 0 12.5 0 0 0 0 55.7142857143 0 0 0 0 0 0 0 37.5 0 0 
2018-7-13 0 40.0 100.0 0 0 14.2857142857 0 0 0 0 0 0 0 0 0 2.5 50.0 0 0 0 0 0 0 0 0 0 0 0 7.79220779221 0 0 0 0 0 0 0 0 0 56.25 0 0 0 0 0 0 0 28.5714285714 0 0 
2018-7-14 0 0 0 0 0 25.0 0 0 0 0 0 0 0 50.0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7.01754385965 0 0 0 0 0 0 0 0 0 63.6363636364 0 0 0 0 0 0 0 27.2727272727 0 0 
2018-7-15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100.0 0 0 100.0 8.19672131148 0 0 0 0 0 0 0 0 0 57.4074074074 0 0 0 0 0 0 0 14.2857142857 0 0 
2018-7-16 0 0 0 0 0 0 0 0 0 0 0 0 0 100.0 0 11.7647058824 100.0 0 0 0 0 0 0 0 0 0 0 0 6.25 0 0 0 0 0 0 0 0 0 64.2857142857 0 0 0 0 0 0 0 11.1111111111 0 0 
2018-7-17 0 0 0 0 0 33.3333333333 0 0 0 0 0 0 0 100.0 0 0 66.6666666667 0 0 0 0 0 0 0 0 0 0 0 3.7037037037 0 0 0 0 0 0 0 0 0 55.5555555556 0 0 0 0 0 0 0 16.6666666667 0 0 
2018-7-18 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 66.6666666667 0 50.0 0 0 0 0 0 0 0 0 100.0 4.54545454545 0 0 0 0 0 0 0 0 0 68.8888888889 0 0 0 0 0 0 0 38.4615384615 0 0 
2018-7-19 0 50.0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11.1111111111 0 0 0 0 0 0 0 0 0 53.8461538462 0 0 0 0 0 0 0 18.75 0 0 
2018-7-20 0 0 0 0 0 100.0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 53.8461538462 0 0 0 0 0 0 0 15.3846153846 0 0 
2018-7-21 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 16.6666666667 0 0 0 0 0 0 0 0 0 51.5151515152 0 0 0 0 0 0 0 28.5714285714 0 0 
2018-7-22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 25.0 0 0 0 0 0 0 0 0 0 5.26315789474 0 0 0 0 0 0 0 0 0 51.6129032258 0 0 0 0 0 0 0 38.8888888889 0 0 
2018-7-23 0 100.0 0 0 0 0 100.0 0 0 0 0 0 0 100.0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6.66666666667 0 0 0 0 0 0 0 0 0 57.6271186441 0 0 0 0 0 0 0 29.4117647059 0 0 
2018-7-24 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100.0 0 0 0 6.25 0 0 0 0 0 0 0 0 0 45.1219512195 0 0 0 0 0 0 0 12.1212121212 0 0 
2018-7-25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 16.6666666667 100.0 0 0 0 0 0 0 0 100.0 0 0 50.0 30.0 0 0 0 0 0 0 0 0 0 55.5555555556 0 0 0 0 0 0 0 17.3913043478 0 0 
2018-7-26 0 100.0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100.0 0 0 0 50.0 0 0 0 0 0 0 0 0 0 47.1428571429 0 0 0 0 0 0 0 30.0 0 0 
2018-7-27 0 0 0 0 0 0 0 0 0 0 0 0 100.0 0 0 0 100.0 0 50.0 0 0 0 0 0 0 0 0 0 13.3333333333 0 0 0 0 0 0 0 0 0 47.2727272727 0 0 0 0 0 0 0 11.1111111111 0 0 
2018-7-28 0 50.0 0 0 0 0 0 0 0 0 0 0 0 100.0 0 16.6666666667 0 0 0 0 0 0 0 0 0 0 0 0 25.0 0 0 0 0 0 0 0 0 0 57.7777777778 0 0 0 0 0 0 0 21.4285714286 0 0 
2018-7-29 0 100.0 0 0 0 0 0 0 0 0 0 0 0 100.0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 36.3636363636 0 0 0 0 0 0 0 0 0 34.0909090909 0 0 0 0 0 0 0 13.3333333333 0 0 
2018-7-30 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
2018-7-31 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
